position_x,position_y
-2.515646457672119,-412.2183837890625
-20.704130172729492,-411.61065673828125
-38.32758712768555,-411.02203369140625
-54.44805145263672,-410.4802551269531
-70.5780258178711,-410.22711181640625
-86.6470947265625,-410.3637390136719
-99.04722595214844,-410.4680480957031
-109.09249877929688,-410.5480651855469
-118.56431579589844,-408.9626770019531
-124.16586303710938,-404.5219421386719
-126.69583892822266,-397.70654296875
-126.52528381347656,-388.6700439453125
-126.09331512451172,-377.88970947265625
-126.19083404541016,-365.4770202636719
-126.21052551269531,-351.6426086425781
-126.27699279785156,-336.19549560546875
-125.57364654541016,-319.9146728515625
-125.00723266601562,-302.5050964355469
-124.58374786376953,-286.42767333984375
-124.252685546875,-274.03961181640625
-122.34617614746094,-264.1272277832031
-117.31527709960938,-255.6435089111328
-108.20563507080078,-249.9685821533203
-96.16275787353516,-249.07827758789062
-82.12421417236328,-249.65948486328125
-68.82502746582031,-249.7948760986328
-58.4827766418457,-251.3760223388672
-51.7028694152832,-256.2823181152344
-49.27330017089844,-261.60443115234375
-49.263206481933594,-265.9917907714844
-49.403621673583984,-271.5216369628906
-49.58853530883789,-278.8866882324219
-49.893577575683594,-288.3285217285156
-50.41355514526367,-299.1531677246094
-51.014984130859375,-311.78033447265625
-51.08804702758789,-325.64556884765625
-51.22072219848633,-341.1647644042969
-51.546142578125,-357.7067565917969
-51.707298278808594,-375.18603515625
-52.118988037109375,-393.9989013671875
-52.5303955078125,-413.6933898925781
-52.59675598144531,-434.4290466308594
-52.30524444580078,-455.8365478515625
-52.04957580566406,-474.70111083984375
-51.85199737548828,-489.8664245605469
-52.80079650878906,-503.0068359375
-53.56049346923828,-515.0059204101562
-53.83897018432617,-527.8223876953125
-54.14581298828125,-542.2349853515625
-54.42735290527344,-555.4854125976562
-52.82635498046875,-565.8821411132812
-47.47769546508789,-572.661865234375
-39.12593078613281,-576.423095703125
-28.646488189697266,-577.3740844726562
-16.471202850341797,-576.4691162109375
-4.029010772705078,-574.715087890625
7.024973392486572,-571.6343994140625
14.887371063232422,-566.2240600585938
18.198734283447266,-559.6109619140625
18.76738739013672,-552.2913818359375
19.007062911987305,-543.2609252929688
19.28534507751465,-532.5303955078125
19.506799697875977,-520.2108764648438
19.731605529785156,-506.4248352050781
19.462615966796875,-491.45269775390625
18.833938598632812,-474.9400939941406
18.703380584716797,-457.35443115234375
18.724870681762695,-438.8722839355469
18.748525619506836,-419.4094543457031
18.771738052368164,-401.2544860839844
18.795392990112305,-383.4029541015625
18.81844711303711,-364.2723388671875
18.838420867919922,-344.1999816894531
18.854686737060547,-323.06646728515625
18.86688232421875,-300.9865417480469
18.878063201904297,-279.7432861328125
18.89111328125,-258.9104309082031
18.901521682739258,-237.04042053222656
18.908021926879883,-214.33450317382812
18.912979125976562,-192.01353454589844
18.91448211669922,-168.78001403808594
18.911008834838867,-144.9104461669922
18.914514541625977,-124.3868637084961
18.927148818969727,-106.22422790527344
18.942977905273438,-91.77088928222656
17.901262283325195,-80.68315887451172
14.204472541809082,-71.28233337402344
6.291494846343994,-64.52210998535156
-3.2463982105255127,-62.483787536621094
-9.72994327545166,-64.5291748046875
-14.100076675415039,-68.8500747680664
-18.550556182861328,-74.62187194824219
-23.702587127685547,-82.45706939697266
-29.76445960998535,-91.67969512939453
-36.79457092285156,-102.19657897949219
-44.74802780151367,-113.33531951904297
-53.78303146362305,-125.89321899414062
-62.27505874633789,-137.2409210205078
-70.88137817382812,-147.10302734375
-80.25576782226562,-155.74383544921875
-92.498291015625,-163.43167114257812
-107.254638671875,-168.49252319335938
-123.71845245361328,-170.7864990234375
-141.82093811035156,-170.8377685546875
-160.67337036132812,-170.88650512695312
-179.9003448486328,-171.2428436279297
-198.98040771484375,-171.60121154785156
-219.59085083007812,-171.96713256835938
-240.75816345214844,-172.16958618164062
-263.5878601074219,-172.3086700439453
-285.134521484375,-171.92140197753906
-300.38055419921875,-171.5946502685547
-310.77581787109375,-171.36143493652344
-319.66717529296875,-171.04090881347656
-327.4026794433594,-168.48538208007812
-332.83782958984375,-162.96112060546875
-335.1458435058594,-154.91539001464844
-335.61041259765625,-144.16661071777344
-335.56884765625,-131.64170837402344
-335.3482360839844,-117.7394790649414
-334.63726806640625,-102.0792236328125
-334.674560546875,-87.27706909179688
-334.4345703125,-74.65767669677734
-334.1949157714844,-63.948211669921875
-333.8947448730469,-54.825496673583984
-332.7784729003906,-47.11402893066406
-330.6664123535156,-38.03678512573242
-325.79150390625,-28.397350311279297
-316.5596923828125,-22.169118881225586
-305.192626953125,-20.589214324951172
-292.69830322265625,-21.12388801574707
-278.3845520019531,-21.92494010925293
-263.8498840332031,-22.240888595581055
-252.8914337158203,-22.437196731567383
-242.94126892089844,-22.61737823486328
-233.07501220703125,-22.796159744262695
-221.6365966796875,-22.99602699279785
-208.6877899169922,-23.05126953125
-194.3938446044922,-23.16609001159668
-178.30548095703125,-22.67176628112793
-161.23782348632812,-22.782649993896484
-144.02589416503906,-23.0003604888916
-129.37611389160156,-23.18897819519043
-118.2143783569336,-23.337873458862305
-109.2041015625,-23.38933563232422
-101.6300048828125,-22.20258903503418
-95.14492797851562,-19.299463272094727
-89.38581848144531,-13.440865516662598
-86.52452087402344,-4.086872577667236
-86.70797729492188,7.399644374847412
-87.04988861083984,20.271255493164062
-87.16120147705078,34.3334846496582
-86.76056671142578,47.18716812133789
-84.7719497680664,59.25545883178711
-80.41932678222656,67.91647338867188
-74.82621002197266,72.63349151611328
-68.0819320678711,75.44214630126953
-59.2307243347168,76.94915771484375
-48.70456314086914,77.87287139892578
-36.6348762512207,78.10574340820312
-22.793405532836914,78.20098876953125
-8.237218856811523,78.04117584228516
6.799638748168945,77.96023559570312
22.846113204956055,77.5862808227539
39.07080078125,76.96253967285156
53.54322052001953,75.49058532714844
65.93384552001953,73.7254867553711
76.16841125488281,71.29730987548828
86.12245178222656,66.61933135986328
96.82547760009766,59.7420654296875
107.620849609375,50.63859939575195
115.49068450927734,38.032283782958984
119.2718505859375,23.158475875854492
121.03409576416016,9.475518226623535
121.46746826171875,-2.7096524238586426
121.23967742919922,-13.548624992370605
120.21408081054688,-22.584552764892578
119.56124877929688,-32.22602844238281
118.90998840332031,-43.36284255981445
118.32195281982422,-56.079959869384766
118.71414947509766,-69.79869079589844
119.33143615722656,-80.4004135131836
118.34525299072266,-89.27964782714844
114.25411224365234,-95.03411865234375
108.04472351074219,-98.31344604492188
99.46156311035156,-100.6771240234375
89.22457122802734,-100.59915161132812
77.18619537353516,-99.71768188476562
64.31396484375,-99.18761444091797
52.609153747558594,-98.72940063476562
43.1300048828125,-98.82010650634766
37.01668930053711,-101.6790542602539
32.83267593383789,-107.08036804199219
29.891237258911133,-115.11141204833984
27.22209930419922,-124.8616943359375
26.56633758544922,-136.72390747070312
26.839662551879883,-150.2158203125
26.987333297729492,-164.83929443359375
27.012935638427734,-180.9680938720703
27.043710708618164,-198.30064392089844
27.080158233642578,-216.7045135498047
27.117582321166992,-234.7699432373047
27.154638290405273,-252.9970245361328
27.196205139160156,-272.10943603515625
27.244220733642578,-292.2799072265625
27.29827117919922,-313.1893615722656
27.36012077331543,-335.35107421875
27.42613983154297,-357.5224609375
27.478559494018555,-377.25238037109375
27.523900985717773,-395.8097839355469
27.5650577545166,-413.6662292480469
27.608009338378906,-431.9870300292969
27.64468765258789,-448.8918151855469
26.620738983154297,-464.8221435546875
21.768712997436523,-478.1038818359375
13.821451187133789,-485.7818298339844
4.697821617126465,-490.60491943359375
-6.611197471618652,-492.5876159667969
-19.629304885864258,-492.4045104980469
-34.206932067871094,-492.18255615234375
-49.855995178222656,-492.16259765625
-66.98839569091797,-492.212646484375
-84.57701110839844,-492.7095947265625
-98.75655364990234,-493.1154479980469
-112.16826629638672,-492.1940612792969
-123.70333099365234,-492.0416564941406
-132.82330322265625,-492.1826171875
-136.38043212890625,-492.2358093261719
-138.79135131835938,-492.2706604003906
-143.185302734375,-492.3349609375
-149.53561401367188,-492.4286193847656
-158.05535888671875,-492.49639892578125
-168.32765197753906,-492.5601806640625
-180.13270568847656,-492.6353454589844
-191.1125946044922,-492.568359375
-201.01132202148438,-490.3535461425781
-208.332763671875,-484.32415771484375
-212.19297790527344,-474.9330749511719
-212.830078125,-463.44195556640625
-212.15562438964844,-450.12017822265625
-211.5350341796875,-435.3385009765625
-211.08644104003906,-422.0500793457031
-210.6607208251953,-409.4863586425781
-210.30618286132812,-398.1513977050781
-210.16175842285156,-387.0431823730469
-210.0201873779297,-375.36865234375
-209.86331176757812,-362.2812805175781
-209.70046997070312,-348.5149230957031
-209.559814453125,-336.8126220703125
-209.43582153320312,-326.6931457519531
-209.3187713623047,-317.1777648925781
-209.1946563720703,-307.0387878417969
-209.06954956054688,-296.7706298828125
-208.9688262939453,-288.6332702636719
-208.95091247558594,-280.9151306152344
-210.1656951904297,-273.7859191894531
-212.6322021484375,-267.1295166015625
-217.2804412841797,-260.51422119140625
-223.33421325683594,-255.36651611328125
-231.69728088378906,-252.1640625
-242.2401123046875,-251.81546020507812
-254.50624084472656,-252.870849609375
-268.29937744140625,-253.44651794433594
-283.1864929199219,-253.10736083984375
-296.8514709472656,-252.7131805419922
-309.5655212402344,-252.46847534179688
-321.56414794921875,-252.2452850341797
-334.6652526855469,-252.00360107421875
-348.66851806640625,-251.786376953125
-364.7730407714844,-251.60281372070312
-381.78143310546875,-251.44970703125
-399.0370178222656,-251.37245178222656
-416.7626037597656,-251.296142578125
-430.08526611328125,-251.23265075683594
-442.8145751953125,-251.16888427734375
-454.8554992675781,-251.25843811035156
-468.01123046875,-251.2799530029297
-482.5061950683594,-251.70553588867188
-498.98443603515625,-251.90382385253906
-514.9510498046875,-251.99822998046875
-530.55078125,-251.952880859375
-544.0180053710938,-251.87745666503906
-554.6746215820312,-251.81442260742188
-563.813720703125,-251.75868225097656
-571.8743896484375,-251.70877075195312
-578.8942260742188,-251.89028930664062
-584.7939453125,-254.58038330078125
-589.3179321289062,-260.921875
-591.7953491210938,-270.22479248046875
-593.4959106445312,-280.6837463378906
-596.476318359375,-289.49029541015625
-601.4568481445312,-296.2891540527344
-608.5836181640625,-299.9267272949219
-618.1155395507812,-300.05078125
-629.2435302734375,-298.2578125
-641.312255859375,-294.5370178222656
-651.9500732421875,-286.76849365234375
-657.9727783203125,-273.69195556640625
-661.384033203125,-261.0346374511719
-664.6723022460938,-249.9355010986328
-668.6033935546875,-241.5972442626953
-674.2129516601562,-236.22129821777344
-681.8402709960938,-232.49720764160156
-691.9307861328125,-231.27484130859375
-703.4166870117188,-233.2775115966797
-715.6851196289062,-237.21652221679688
-726.69873046875,-240.8306121826172
-735.6552734375,-242.72547912597656
-742.7554321289062,-243.7273712158203
-750.4769897460938,-244.2642364501953
-759.9857788085938,-244.82565307617188
-770.9287109375,-246.2489471435547
-782.1398315429688,-250.04443359375
-791.3034057617188,-257.77911376953125
-796.025634765625,-267.70587158203125
-797.7940673828125,-277.35394287109375
-799.4276123046875,-285.3356018066406
-801.337646484375,-292.5952453613281
-804.861083984375,-301.15325927734375
-811.3310546875,-309.5915832519531
-821.8049926757812,-315.05413818359375
-834.6063842773438,-316.762939453125
-848.9043579101562,-314.7640075683594
-862.3935546875,-307.59124755859375
-870.395263671875,-296.8739929199219
-873.6174926757812,-285.09759521484375
-873.41357421875,-276.7336730957031
-871.1077880859375,-270.1765441894531
-867.8494873046875,-264.4394226074219
-862.1776123046875,-257.7937316894531
-854.1580810546875,-252.339111328125
-843.6171875,-246.3919219970703
-832.3087158203125,-240.01573181152344
-820.5326538085938,-232.61248779296875
-810.2957763671875,-222.2067108154297
-805.4149780273438,-209.2949981689453
-802.9776611328125,-199.8668670654297
-802.0165405273438,-191.37506103515625
-800.7954711914062,-184.52438354492188
-797.8629760742188,-180.5316162109375
-794.4168701171875,-178.63389587402344
-788.7407836914062,-178.16220092773438
-781.162353515625,-178.28302001953125
-771.6470336914062,-178.28440856933594
-761.62841796875,-176.80667114257812
-755.072509765625,-172.9364776611328
-751.5315551757812,-167.2563018798828
-749.2869873046875,-159.39219665527344
-748.989501953125,-149.75245666503906
-748.9154663085938,-139.99940490722656
-748.6726684570312,-129.60423278808594
-748.5723266601562,-118.82514190673828
-748.4932861328125,-105.9323501586914
-748.4140625,-92.83304595947266
-748.3343505859375,-79.67933654785156
-748.2589111328125,-67.38796997070312
-748.1884155273438,-56.01897430419922
-747.5731201171875,-44.922733306884766
-747.0390625,-31.283483505249023
-746.9640502929688,-16.2105655670166
-746.6802978515625,0.12483753263950348
-746.525146484375,17.911956787109375
-746.7201538085938,36.6481819152832
-746.7313842773438,55.37311935424805
-746.5671997070312,72.13990020751953
-746.7096557617188,87.94143676757812
-746.8153076171875,99.88359069824219
-746.9032592773438,110.15909576416016
-746.9854736328125,119.83977508544922
-747.0779418945312,130.60964965820312
-747.1001586914062,142.80081176757812
-746.911376953125,156.85598754882812
-746.7586059570312,172.08456420898438
-746.7071533203125,187.80030822753906
-746.6629638671875,200.54312133789062
-745.771240234375,211.25352478027344
-741.4651489257812,218.81317138671875
-735.7427978515625,222.1233673095703
-729.1646728515625,222.86727905273438
-720.4685668945312,223.2018280029297
-710.2876586914062,222.99330139160156
-698.0423583984375,222.7714080810547
-684.8544921875,222.59786987304688
-670.0298461914062,222.40573120117188
-653.6117553710938,222.19625854492188
-637.0677490234375,221.98768615722656
-624.2799682617188,221.8219451904297
-614.516357421875,221.8035888671875
-606.4491577148438,221.81971740722656
-599.8070068359375,221.83200073242188
-591.8436889648438,221.84774780273438
-581.7868041992188,221.86956787109375
-570.3948974609375,221.8961639404297
-557.019775390625,221.92996215820312
-542.6747436523438,221.96902465820312
-527.0517578125,222.01451110839844
-514.5964965820312,222.0477294921875
-504.3756408691406,222.2934112548828
-496.2825622558594,225.47122192382812
-491.94073486328125,230.9925537109375
-490.23345947265625,237.11634826660156
-488.3293151855469,244.1508026123047
-483.6357727050781,251.83761596679688
-474.8668518066406,257.77362060546875
-462.8667907714844,260.34381103515625
-450.23394775390625,260.38922119140625
-437.67864990234375,260.3431701660156
-424.0501403808594,260.2955322265625
-409.3835144042969,260.24688720703125
-393.1578674316406,260.19647216796875
-376.1009826660156,260.1466979980469
-357.7791442871094,260.0968933105469
-338.9412536621094,260.0486145019531
-321.47528076171875,260.00213623046875
-304.4058837890625,259.95465087890625
-288.51092529296875,259.9092712402344
-275.9591979980469,259.8680725097656
-264.9599914550781,259.8293762207031
-254.96307373046875,259.7210693359375
-245.4906463623047,257.8802795410156
-235.27069091796875,253.49197387695312
-226.19692993164062,245.0312957763672
-218.8856964111328,234.9018096923828
-213.9163360595703,225.99090576171875
-212.03782653808594,217.15243530273438
-213.84571838378906,210.99046325683594
-217.31956481933594,207.62013244628906
-222.9423370361328,205.88421630859375
-230.6253204345703,205.35626220703125
-240.38681030273438,204.04981994628906
-251.3333282470703,201.86875915527344
-262.9788513183594,197.4065399169922
-275.8076171875,191.57760620117188
-287.29345703125,186.34991455078125
-297.5477600097656,181.77992248535156
-306.0917663574219,178.7790985107422
-312.69842529296875,178.31578063964844
-318.31121826171875,178.09625244140625
-325.3155517578125,177.72337341308594
-332.9117431640625,174.53182983398438
-336.6390075683594,169.635009765625
-337.30267333984375,164.16880798339844
-335.4514465332031,157.7548065185547
-333.39453125,149.4979248046875
-332.7840881347656,139.17562866210938
-332.6422119140625,127.44689178466797
-332.6383972167969,114.05738067626953
-332.6402587890625,99.24476623535156
-332.64117431640625,85.01457214355469
-332.64544677734375,73.24674987792969
-332.6514892578125,63.33123016357422
-332.6580505371094,52.97317886352539
-332.6629943847656,41.345741271972656
-332.6660461425781,28.066137313842773
-332.6900634765625,14.131155967712402
-333.1944580078125,2.1829347610473633
-333.91046142578125,-6.770078659057617
-337.6658935546875,-14.312047958374023
-344.4981994628906,-18.883190155029297
-354.2322692871094,-20.180278778076172
-365.6675720214844,-20.40264320373535
-378.6864318847656,-20.47699737548828
-393.2684631347656,-20.69377899169922
-409.1240539550781,-21.109994888305664
-426.3099365234375,-21.309696197509766
-444.2538146972656,-21.6791934967041
-463.533935546875,-22.082443237304688
-483.9517517089844,-22.513458251953125
-504.7027893066406,-22.955663681030273
-525.3132934570312,-23.260000228881836
-542.9782104492188,-23.453670501708984
-556.4867553710938,-23.59172248840332
-567.4903564453125,-23.699987411499023
-578.0402221679688,-23.177431106567383
-586.0437622070312,-20.674114227294922
-590.5814819335938,-16.5290470123291
-592.9558715820312,-10.652318000793457
-593.291015625,-2.7925961017608643
-593.0431518554688,7.090991020202637
-592.8757934570312,18.45932388305664
-592.8819580078125,31.224123001098633
-592.8883056640625,42.64404296875
-593.0069580078125,53.385955810546875
-593.0641479492188,64.38066101074219
-593.4085693359375,76.81209564208984
-593.8128662109375,90.98002624511719
-594.17333984375,103.628173828125
-594.196533203125,114.61600494384766
-593.2908325195312,121.9177017211914
-590.1696166992188,128.12063598632812
-584.2399291992188,132.52655029296875
-575.3394165039062,134.1826171875
-564.556884765625,134.492919921875
-551.978515625,134.21353149414062
-537.9406127929688,134.34324645996094
-522.4728393554688,134.39683532714844
-506.2869873046875,133.8749542236328
-488.7370300292969,133.67689514160156
-473.13629150390625,133.73133850097656
-459.1302185058594,133.63645935058594
-449.15167236328125,133.56105041503906
-440.2590026855469,133.49240112304688
-430.5017395019531,133.4142608642578
-420.094482421875,132.29466247558594
-411.4996643066406,126.83546447753906
-405.9630432128906,116.87913513183594
-402.9855041503906,104.61710357666016
-402.1342468261719,90.28022003173828
-401.3612365722656,75.91033172607422
-399.9177551269531,63.47576141357422
-397.8004455566406,52.93557357788086
-396.2736511230469,43.234031677246094
-395.5466613769531,31.939655303955078
-395.1980285644531,19.37628173828125
-394.96893310546875,6.309753894805908
-393.36517333984375,-4.913361549377441
-388.11322021484375,-12.040006637573242
-379.7204895019531,-16.19696617126465
-369.54608154296875,-19.75136947631836
-357.4631042480469,-22.916040420532227
-344.8913269042969,-28.421581268310547
-333.99151611328125,-38.4140510559082
-329.49212646484375,-52.53834915161133
-329.0943603515625,-68.16586303710938
-329.0414733886719,-85.25657653808594
-328.9828186035156,-102.71086883544922
-328.9224853515625,-120.33612060546875
-328.8604736328125,-138.1837921142578
-328.8114318847656,-153.13877868652344
-327.577392578125,-163.77880859375
-321.7994689941406,-172.38734436035156
-314.19110107421875,-176.1757354736328
-306.7231750488281,-175.6498260498047
-297.45306396484375,-174.4367218017578
-286.47503662109375,-172.5863800048828
-273.8440856933594,-171.61964416503906
-259.8389587402344,-171.28125
-244.60276794433594,-171.19479370117188
-227.8103790283203,-171.09971618652344
-210.15354919433594,-170.9969940185547
-191.24378967285156,-170.883544921875
-171.64622497558594,-170.76356506347656
-154.4057159423828,-170.66026306152344
-141.48849487304688,-170.62196350097656
-130.43455505371094,-173.58555603027344
-123.23637390136719,-181.07481384277344
-120.48198699951172,-192.19973754882812
-120.80521392822266,-205.04397583007812
-120.84752655029297,-219.5253143310547
-120.86427307128906,-233.97286987304688
-115.38213348388672,-246.0254364013672
-105.34706115722656,-252.0394287109375
-93.48047637939453,-253.02825927734375
-80.16730499267578,-253.19935607910156
-65.33760833740234,-253.32862854003906
-49.23027801513672,-252.94081115722656
-32.19864273071289,-251.8939666748047
-17.19519805908203,-251.9495086669922
-5.071758270263672,-252.13787841796875
5.475503921508789,-253.86595153808594
12.620000839233398,-258.9817810058594
16.0590877532959,-267.09637451171875
16.438095092773438,-277.2576599121094
16.237424850463867,-289.177001953125
16.71973991394043,-302.60595703125
17.220216751098633,-317.1915588378906
17.334884643554688,-333.4601135253906
17.44190216064453,-350.32855224609375
18.10576820373535,-367.7635192871094
19.405662536621094,-382.7100830078125
21.511465072631836,-394.14654541015625
25.919851303100586,-402.8322448730469
33.03392791748047,-409.7536926269531
43.08953857421875,-414.2867736816406
56.01512908935547,-416.0191345214844
70.22466278076172,-416.1126403808594
85.52156066894531,-415.2361755371094
101.8746109008789,-412.126953125
118.44222259521484,-407.687255859375
133.77210998535156,-403.7000732421875
146.3004608154297,-400.45806884765625
156.97775268554688,-397.6977233886719
166.05897521972656,-394.02203369140625
173.5954132080078,-387.5918273925781
177.66867065429688,-377.3517150878906
178.01966857910156,-364.5421142578125
177.98611450195312,-350.0810852050781
177.9671630859375,-334.0689697265625
177.9446563720703,-317.1887512207031
177.9174041748047,-299.2327575683594
177.8926544189453,-282.4173889160156
177.87222290039062,-266.6434631347656
177.85113525390625,-250.67147827148438
177.8256072998047,-233.5591583251953
177.79840087890625,-216.53726196289062
178.64013671875,-202.15576171875
182.65493774414062,-191.4854278564453
189.8342742919922,-183.8806610107422
199.96234130859375,-177.87704467773438
209.34237670898438,-169.70948791503906
213.21380615234375,-157.9011993408203
212.3265380859375,-146.93936157226562
211.3627471923828,-134.1946563720703
211.72711181640625,-119.86134338378906
216.2698974609375,-105.23699951171875
224.60548400878906,-91.3656997680664
234.85623168945312,-77.88320922851562
244.5736541748047,-63.255760192871094
250.12954711914062,-45.7178955078125
250.12789916992188,-27.12505531311035
249.333984375,-7.0640997886657715
249.08056640625,13.951944351196289
248.3328857421875,35.230384826660156
246.2566375732422,57.483890533447266
240.51612854003906,79.21244812011719
232.031982421875,100.92937469482422
220.99102783203125,122.55149841308594
205.79151916503906,142.12095642089844
189.51214599609375,161.17926025390625
169.59017944335938,177.1499786376953
146.08206176757812,187.76438903808594
121.18984985351562,196.21923828125
96.87348175048828,202.65570068359375
73.15125274658203,203.60150146484375
53.70429992675781,204.518310546875
37.9618034362793,204.45062255859375
26.05071258544922,199.7179718017578
20.35295295715332,191.37689208984375
19.026559829711914,181.69296264648438
18.823211669921875,169.99485778808594
18.839080810546875,157.18759155273438
18.579341888427734,142.61785888671875
18.616785049438477,126.89582824707031
18.627958297729492,109.67501068115234
18.540372848510742,94.2658462524414
18.456144332885742,80.76073455810547
18.371511459350586,67.34172058105469
18.281591415405273,52.64669418334961
17.37722396850586,36.68667221069336
11.086758613586426,20.816747665405273
-0.0112582016736269,7.401518821716309
-12.40620231628418,-4.130515098571777
-23.682628631591797,-15.532307624816895
-37.001800537109375,-23.222450256347656
-52.594505310058594,-27.354835510253906
-69.92045593261719,-27.613388061523438
-88.71263122558594,-27.864606857299805
-108.79432678222656,-27.680727005004883
-129.44271850585938,-27.22540283203125
